text,target
" Hi. I was just calling because the leak in my ceiling is uh.. still- it's just getting bigger and bigger and making a bigger mess. Uhm.. I was wondering if you could get down here sooner than later. Yeah. I'm sorry I haven't had enough time to get over to fix it. I've just been really busy. Okay, but it's causing a lot of damage to the ceiling. Uhm.. should I turn off the water or something? Like, it's just getting worse and worse. Uhm.. I- I just don't want anything uh.. to be too costly for you. Mm-hmm. It's better to fix it uhm.. sooner than later. Yeah. Well you know, I have a list and you're on the list but there are other problems that are far more serious. Okay. So I should just let the leak get bigger and bigger and cause more water damage to my apartment? Yeah. I'm sorry. I don't know what I can do about your problem right now. Okay. I guess I'll just turn the water off and stop using water in my building. That sounds interesting. Uhm.. I just don't know if that's viable. Right. It's probably coming from upstairs, from the upstairs neighbors. Perhaps. So what am I supposed to do, just keep a bucket under the leak? Well, what have you done about the problem so far? Keeped a- I kept a bucket under the leak. It's getting worse. Oh, no. I'm sorry to hear that. Okay. You think you could call a plumber or something? Because I'd rather not have a leak in my ceiling. Well you know, I do all the repairs myself for the whole building.wer: Nope. Mm-hmm. All right. Well, what do you suggest that I do about the leak? I don't know what I can do about your problem right now. Okay. Well, do you have any tools? Maybe I'll fix it myself. Uh.. I'll have to check. All right. Okay. Uh.. when do you think you'll be getting down here? Uh.. it might take me about a week, maybe even about two weeks before I'll have time to get over there. Okay. Well, uhm.. can you just call me? Because I have work and I don't know if I'll be in when you're ready to check my leak. Uh.. yeah. Well, I'll see what I can do. Uhm.. like I said, it may be even about two weeks before I'll have time to fix it. All right.", Okay. Thank you.
 ," Hi, this is Interviewer, the landlord."
"  Hi, this is Interviewer, the landlord. Oh, hi. This is Patient. I was calling because I asked you to come fix a leak a couple days ago and I still haven’t heard from you about when you're going to come or when uhm.. when would be a good time for you to fix it."," Uhm.. sorry, I haven’t had enough time to get over to fix it. I’ve just been really busy lately."
"  Hi, this is Interviewer, the landlord. Oh, hi. This is Patient. I was calling because I asked you to come fix a leak a couple days ago and I still haven’t heard from you about when you're going to come or when uhm.. when would be a good time for you to fix it. Uhm.. sorry, I haven’t had enough time to get over to fix it. I’ve just been really busy lately. Uh.. well, do you know when you're going to have some time available? Because it’s gotten much worse and I need it fixed uhm.. right away.", Uhm.. it didn’t really sound that bad the last time you called.
"  Hi, this is Interviewer, the landlord. Oh, hi. This is Patient. I was calling because I asked you to come fix a leak a couple days ago and I still haven’t heard from you about when you're going to come or when uhm.. when would be a good time for you to fix it. Uhm.. sorry, I haven’t had enough time to get over to fix it. I’ve just been really busy lately. Uh.. well, do you know when you're going to have some time available? Because it’s gotten much worse and I need it fixed uhm.. right away. Uhm.. it didn’t really sound that bad the last time you called. Well, it’s progressed over the the c- last couple days and it’s gotten a little bit worse.", Okay. Uh.. have you done anything about the problem so far?
"  Hi, this is Interviewer, the landlord. Oh, hi. This is Patient. I was calling because I asked you to come fix a leak a couple days ago and I still haven’t heard from you about when you're going to come or when uhm.. when would be a good time for you to fix it. Uhm.. sorry, I haven’t had enough time to get over to fix it. I’ve just been really busy lately. Uh.. well, do you know when you're going to have some time available? Because it’s gotten much worse and I need it fixed uhm.. right away. Uhm.. it didn’t really sound that bad the last time you called. Well, it’s progressed over the the c- last couple days and it’s gotten a little bit worse. Okay. Uh.. have you done anything about the problem so far? I haven’t done anything, because I don't want to damage the apartment."," Okay, yeah, that’s good. Uhm.. well, I really don't know what I can do about your problem right now."
"  Hi, this is Interviewer, the landlord. Oh, hi. This is Patient. I was calling because I asked you to come fix a leak a couple days ago and I still haven’t heard from you about when you're going to come or when uhm.. when would be a good time for you to fix it. Uhm.. sorry, I haven’t had enough time to get over to fix it. I’ve just been really busy lately. Uh.. well, do you know when you're going to have some time available? Because it’s gotten much worse and I need it fixed uhm.. right away. Uhm.. it didn’t really sound that bad the last time you called. Well, it’s progressed over the the c- last couple days and it’s gotten a little bit worse. Okay. Uh.. have you done anything about the problem so far? I haven’t done anything, because I don't want to damage the apartment. Okay, yeah, that’s good. Uhm.. well, I really don't know what I can do about your problem right now. Uhm.. well, can you at least look at your schedule and let me know right now when you’re going to be able to have some time?"," Uhm.. yeah, I- I have a list uhm.. and you're on the list, there’s just a-- some other problems that are more serious right now that I have to deal with first."
"  Hi, this is Interviewer, the landlord. Oh, hi. This is Patient. I was calling because I asked you to come fix a leak a couple days ago and I still haven’t heard from you about when you're going to come or when uhm.. when would be a good time for you to fix it. Uhm.. sorry, I haven’t had enough time to get over to fix it. I’ve just been really busy lately. Uh.. well, do you know when you're going to have some time available? Because it’s gotten much worse and I need it fixed uhm.. right away. Uhm.. it didn’t really sound that bad the last time you called. Well, it’s progressed over the the c- last couple days and it’s gotten a little bit worse. Okay. Uh.. have you done anything about the problem so far? I haven’t done anything, because I don't want to damage the apartment. Okay, yeah, that’s good. Uhm.. well, I really don't know what I can do about your problem right now. Uhm.. well, can you at least look at your schedule and let me know right now when you’re going to be able to have some time? Uhm.. yeah, I- I have a list uhm.. and you're on the list, there’s just a-- some other problems that are more serious right now that I have to deal with first. Where on the list am I?", Uh.. I’d say you're about fourth or fifth. Uhm.. so it might take me about a week or maybe even two weeks before I have time to fix it.
"  Hi, this is Interviewer, the landlord. Oh, hi. This is Patient. I was calling because I asked you to come fix a leak a couple days ago and I still haven’t heard from you about when you're going to come or when uhm.. when would be a good time for you to fix it. Uhm.. sorry, I haven’t had enough time to get over to fix it. I’ve just been really busy lately. Uh.. well, do you know when you're going to have some time available? Because it’s gotten much worse and I need it fixed uhm.. right away. Uhm.. it didn’t really sound that bad the last time you called. Well, it’s progressed over the the c- last couple days and it’s gotten a little bit worse. Okay. Uh.. have you done anything about the problem so far? I haven’t done anything, because I don't want to damage the apartment. Okay, yeah, that’s good. Uhm.. well, I really don't know what I can do about your problem right now. Uhm.. well, can you at least look at your schedule and let me know right now when you’re going to be able to have some time? Uhm.. yeah, I- I have a list uhm.. and you're on the list, there’s just a-- some other problems that are more serious right now that I have to deal with first. Where on the list am I? Uh.. I’d say you're about fourth or fifth. Uhm.. so it might take me about a week or maybe even two weeks before I have time to fix it. I need you to come fix this pretty much as soon as possible. It’s getting worse by the day and I’m afraid it’s going to cause more damage to my apartment."," Uh.. yeah, I just have a lot of other tenants right now uhm.. who’ve called, and their problems have been ahead of yours, so.."
"  Hi, this is Interviewer, the landlord. Oh, hi. This is Patient. I was calling because I asked you to come fix a leak a couple days ago and I still haven’t heard from you about when you're going to come or when uhm.. when would be a good time for you to fix it. Uhm.. sorry, I haven’t had enough time to get over to fix it. I’ve just been really busy lately. Uh.. well, do you know when you're going to have some time available? Because it’s gotten much worse and I need it fixed uhm.. right away. Uhm.. it didn’t really sound that bad the last time you called. Well, it’s progressed over the the c- last couple days and it’s gotten a little bit worse. Okay. Uh.. have you done anything about the problem so far? I haven’t done anything, because I don't want to damage the apartment. Okay, yeah, that’s good. Uhm.. well, I really don't know what I can do about your problem right now. Uhm.. well, can you at least look at your schedule and let me know right now when you’re going to be able to have some time? Uhm.. yeah, I- I have a list uhm.. and you're on the list, there’s just a-- some other problems that are more serious right now that I have to deal with first. Where on the list am I? Uh.. I’d say you're about fourth or fifth. Uhm.. so it might take me about a week or maybe even two weeks before I have time to fix it. I need you to come fix this pretty much as soon as possible. It’s getting worse by the day and I’m afraid it’s going to cause more damage to my apartment. Uh.. yeah, I just have a lot of other tenants right now uhm.. who’ve called, and their problems have been ahead of yours, so.. How fast do you plan on fixing their problems?"," Uhm.. as fast as I can, but uhm.. you know, their problems seem pretty serious so I’m not sure how long it’ll take me."
"  Hi, this is Interviewer, the landlord. Oh, hi. This is Patient. I was calling because I asked you to come fix a leak a couple days ago and I still haven’t heard from you about when you're going to come or when uhm.. when would be a good time for you to fix it. Uhm.. sorry, I haven’t had enough time to get over to fix it. I’ve just been really busy lately. Uh.. well, do you know when you're going to have some time available? Because it’s gotten much worse and I need it fixed uhm.. right away. Uhm.. it didn’t really sound that bad the last time you called. Well, it’s progressed over the the c- last couple days and it’s gotten a little bit worse. Okay. Uh.. have you done anything about the problem so far? I haven’t done anything, because I don't want to damage the apartment. Okay, yeah, that’s good. Uhm.. well, I really don't know what I can do about your problem right now. Uhm.. well, can you at least look at your schedule and let me know right now when you’re going to be able to have some time? Uhm.. yeah, I- I have a list uhm.. and you're on the list, there’s just a-- some other problems that are more serious right now that I have to deal with first. Where on the list am I? Uh.. I’d say you're about fourth or fifth. Uhm.. so it might take me about a week or maybe even two weeks before I have time to fix it. I need you to come fix this pretty much as soon as possible. It’s getting worse by the day and I’m afraid it’s going to cause more damage to my apartment. Uh.. yeah, I just have a lot of other tenants right now uhm.. who’ve called, and their problems have been ahead of yours, so.. How fast do you plan on fixing their problems? Uhm.. as fast as I can, but uhm.. you know, their problems seem pretty serious so I’m not sure how long it’ll take me. Uhm.. okay, well if you have any time, please try to come by. It’s getting more important by the day."," Okay. Uhm.. yeah, I mean, I do all the repairs myself for the whole building, so uhm.. that’s a lot of work, as you can imagine."
"  Hi, this is Interviewer, the landlord. Oh, hi. This is Patient. I was calling because I asked you to come fix a leak a couple days ago and I still haven’t heard from you about when you're going to come or when uhm.. when would be a good time for you to fix it. Uhm.. sorry, I haven’t had enough time to get over to fix it. I’ve just been really busy lately. Uh.. well, do you know when you're going to have some time available? Because it’s gotten much worse and I need it fixed uhm.. right away. Uhm.. it didn’t really sound that bad the last time you called. Well, it’s progressed over the the c- last couple days and it’s gotten a little bit worse. Okay. Uh.. have you done anything about the problem so far? I haven’t done anything, because I don't want to damage the apartment. Okay, yeah, that’s good. Uhm.. well, I really don't know what I can do about your problem right now. Uhm.. well, can you at least look at your schedule and let me know right now when you’re going to be able to have some time? Uhm.. yeah, I- I have a list uhm.. and you're on the list, there’s just a-- some other problems that are more serious right now that I have to deal with first. Where on the list am I? Uh.. I’d say you're about fourth or fifth. Uhm.. so it might take me about a week or maybe even two weeks before I have time to fix it. I need you to come fix this pretty much as soon as possible. It’s getting worse by the day and I’m afraid it’s going to cause more damage to my apartment. Uh.. yeah, I just have a lot of other tenants right now uhm.. who’ve called, and their problems have been ahead of yours, so.. How fast do you plan on fixing their problems? Uhm.. as fast as I can, but uhm.. you know, their problems seem pretty serious so I’m not sure how long it’ll take me. Uhm.. okay, well if you have any time, please try to come by. It’s getting more important by the day. Okay. Uhm.. yeah, I mean, I do all the repairs myself for the whole building, so uhm.. that’s a lot of work, as you can imagine. I understand, but I called you a couple days ago and you never really gave me a time. So I’ve just been kind of waiting for you."," Yeah, it might take me that week or maybe even two weeks before I’ll have time, so.."
"  Hi, this is Interviewer, the landlord. Oh, hi. This is Patient. I was calling because I asked you to come fix a leak a couple days ago and I still haven’t heard from you about when you're going to come or when uhm.. when would be a good time for you to fix it. Uhm.. sorry, I haven’t had enough time to get over to fix it. I’ve just been really busy lately. Uh.. well, do you know when you're going to have some time available? Because it’s gotten much worse and I need it fixed uhm.. right away. Uhm.. it didn’t really sound that bad the last time you called. Well, it’s progressed over the the c- last couple days and it’s gotten a little bit worse. Okay. Uh.. have you done anything about the problem so far? I haven’t done anything, because I don't want to damage the apartment. Okay, yeah, that’s good. Uhm.. well, I really don't know what I can do about your problem right now. Uhm.. well, can you at least look at your schedule and let me know right now when you’re going to be able to have some time? Uhm.. yeah, I- I have a list uhm.. and you're on the list, there’s just a-- some other problems that are more serious right now that I have to deal with first. Where on the list am I? Uh.. I’d say you're about fourth or fifth. Uhm.. so it might take me about a week or maybe even two weeks before I have time to fix it. I need you to come fix this pretty much as soon as possible. It’s getting worse by the day and I’m afraid it’s going to cause more damage to my apartment. Uh.. yeah, I just have a lot of other tenants right now uhm.. who’ve called, and their problems have been ahead of yours, so.. How fast do you plan on fixing their problems? Uhm.. as fast as I can, but uhm.. you know, their problems seem pretty serious so I’m not sure how long it’ll take me. Uhm.. okay, well if you have any time, please try to come by. It’s getting more important by the day. Okay. Uhm.. yeah, I mean, I do all the repairs myself for the whole building, so uhm.. that’s a lot of work, as you can imagine. I understand, but I called you a couple days ago and you never really gave me a time. So I’ve just been kind of waiting for you. Yeah, it might take me that week or maybe even two weeks before I’ll have time, so.. All right, well just let me know as soon as you can."," Okay. Uhm.. well, that sounds okay. Uhm.. yeah, just give me a call back if it gets any worse or anything. Okay?"
"  Hi, this is Interviewer, the landlord. Oh, hi. This is Patient. I was calling because I asked you to come fix a leak a couple days ago and I still haven’t heard from you about when you're going to come or when uhm.. when would be a good time for you to fix it. Uhm.. sorry, I haven’t had enough time to get over to fix it. I’ve just been really busy lately. Uh.. well, do you know when you're going to have some time available? Because it’s gotten much worse and I need it fixed uhm.. right away. Uhm.. it didn’t really sound that bad the last time you called. Well, it’s progressed over the the c- last couple days and it’s gotten a little bit worse. Okay. Uh.. have you done anything about the problem so far? I haven’t done anything, because I don't want to damage the apartment. Okay, yeah, that’s good. Uhm.. well, I really don't know what I can do about your problem right now. Uhm.. well, can you at least look at your schedule and let me know right now when you’re going to be able to have some time? Uhm.. yeah, I- I have a list uhm.. and you're on the list, there’s just a-- some other problems that are more serious right now that I have to deal with first. Where on the list am I? Uh.. I’d say you're about fourth or fifth. Uhm.. so it might take me about a week or maybe even two weeks before I have time to fix it. I need you to come fix this pretty much as soon as possible. It’s getting worse by the day and I’m afraid it’s going to cause more damage to my apartment. Uh.. yeah, I just have a lot of other tenants right now uhm.. who’ve called, and their problems have been ahead of yours, so.. How fast do you plan on fixing their problems? Uhm.. as fast as I can, but uhm.. you know, their problems seem pretty serious so I’m not sure how long it’ll take me. Uhm.. okay, well if you have any time, please try to come by. It’s getting more important by the day. Okay. Uhm.. yeah, I mean, I do all the repairs myself for the whole building, so uhm.. that’s a lot of work, as you can imagine. I understand, but I called you a couple days ago and you never really gave me a time. So I’ve just been kind of waiting for you. Yeah, it might take me that week or maybe even two weeks before I’ll have time, so.. All right, well just let me know as soon as you can. Okay. Uhm.. well, that sounds okay. Uhm.. yeah, just give me a call back if it gets any worse or anything. Okay? Okay.", All righty. Thank you.
"  Hi, this is Interviewer, the landlord. Oh, hi. This is Patient. I was calling because I asked you to come fix a leak a couple days ago and I still haven’t heard from you about when you're going to come or when uhm.. when would be a good time for you to fix it. Uhm.. sorry, I haven’t had enough time to get over to fix it. I’ve just been really busy lately. Uh.. well, do you know when you're going to have some time available? Because it’s gotten much worse and I need it fixed uhm.. right away. Uhm.. it didn’t really sound that bad the last time you called. Well, it’s progressed over the the c- last couple days and it’s gotten a little bit worse. Okay. Uh.. have you done anything about the problem so far? I haven’t done anything, because I don't want to damage the apartment. Okay, yeah, that’s good. Uhm.. well, I really don't know what I can do about your problem right now. Uhm.. well, can you at least look at your schedule and let me know right now when you’re going to be able to have some time? Uhm.. yeah, I- I have a list uhm.. and you're on the list, there’s just a-- some other problems that are more serious right now that I have to deal with first. Where on the list am I? Uh.. I’d say you're about fourth or fifth. Uhm.. so it might take me about a week or maybe even two weeks before I have time to fix it. I need you to come fix this pretty much as soon as possible. It’s getting worse by the day and I’m afraid it’s going to cause more damage to my apartment. Uh.. yeah, I just have a lot of other tenants right now uhm.. who’ve called, and their problems have been ahead of yours, so.. How fast do you plan on fixing their problems? Uhm.. as fast as I can, but uhm.. you know, their problems seem pretty serious so I’m not sure how long it’ll take me. Uhm.. okay, well if you have any time, please try to come by. It’s getting more important by the day. Okay. Uhm.. yeah, I mean, I do all the repairs myself for the whole building, so uhm.. that’s a lot of work, as you can imagine. I understand, but I called you a couple days ago and you never really gave me a time. So I’ve just been kind of waiting for you. Yeah, it might take me that week or maybe even two weeks before I’ll have time, so.. All right, well just let me know as soon as you can. Okay. Uhm.. well, that sounds okay. Uhm.. yeah, just give me a call back if it gets any worse or anything. Okay? Okay. All righty. Thank you. All right, bye.", Bye.
 ," Hello, this is Interviewer, the landlady."
"  Hello, this is Interviewer, the landlady. Hi, this is Patient. I called about the leak in my ceiling that you haven't fixed yet."," Oh, yes. Uhm.. I'm so sorry I haven't had enough time to get over there to fix it. I've been very busy."
"  Hello, this is Interviewer, the landlady. Hi, this is Patient. I called about the leak in my ceiling that you haven't fixed yet. Oh, yes. Uhm.. I'm so sorry I haven't had enough time to get over there to fix it. I've been very busy. But now it's leaking all over the place and it- it's gotten very worse.", Oh. Uhm.. It didn't sound that bad the last time you called.
"  Hello, this is Interviewer, the landlady. Hi, this is Patient. I called about the leak in my ceiling that you haven't fixed yet. Oh, yes. Uhm.. I'm so sorry I haven't had enough time to get over there to fix it. I've been very busy. But now it's leaking all over the place and it- it's gotten very worse. Oh. Uhm.. It didn't sound that bad the last time you called. Well, now it's worse. And my living room is a mess."," Oh, no. Uhm.. Okay, well, I have a list and you're on the list but I have-- but there are other problems that are more serious that I had to tend to."
"  Hello, this is Interviewer, the landlady. Hi, this is Patient. I called about the leak in my ceiling that you haven't fixed yet. Oh, yes. Uhm.. I'm so sorry I haven't had enough time to get over there to fix it. I've been very busy. But now it's leaking all over the place and it- it's gotten very worse. Oh. Uhm.. It didn't sound that bad the last time you called. Well, now it's worse. And my living room is a mess. Oh, no. Uhm.. Okay, well, I have a list and you're on the list but I have-- but there are other problems that are more serious that I had to tend to. But my problem is serious.", Mm-hmm. [ph?]
"  Hello, this is Interviewer, the landlady. Hi, this is Patient. I called about the leak in my ceiling that you haven't fixed yet. Oh, yes. Uhm.. I'm so sorry I haven't had enough time to get over there to fix it. I've been very busy. But now it's leaking all over the place and it- it's gotten very worse. Oh. Uhm.. It didn't sound that bad the last time you called. Well, now it's worse. And my living room is a mess. Oh, no. Uhm.. Okay, well, I have a list and you're on the list but I have-- but there are other problems that are more serious that I had to tend to. But my problem is serious. Mm-hmm. [ph?]wer: Uhm.. So, yeah, like I mentioned, I have a list. Uhm.. And I do all the repairs myself for the whole building."," Oh, dear."
"  Hello, this is Interviewer, the landlady. Hi, this is Patient. I called about the leak in my ceiling that you haven't fixed yet. Oh, yes. Uhm.. I'm so sorry I haven't had enough time to get over there to fix it. I've been very busy. But now it's leaking all over the place and it- it's gotten very worse. Oh. Uhm.. It didn't sound that bad the last time you called. Well, now it's worse. And my living room is a mess. Oh, no. Uhm.. Okay, well, I have a list and you're on the list but I have-- but there are other problems that are more serious that I had to tend to. But my problem is serious. Mm-hmm. [ph?]wer: Uhm.. So, yeah, like I mentioned, I have a list. Uhm.. And I do all the repairs myself for the whole building. Oh, dear. Okay. I understand that, but now I have a mess in my living room and I have a-- It's-- it-- the floor is a-- is wet and the living room is a mess. I understand that you have a list but I think my problem is serious. It's very serious. Seeing that it's raining outside and now I have a mess in the living room and everything's messy. My couch is ruined. My- my carpet is messed up. I think that's priority.", I hear you. It's just I have a lot of other tenants with problems that are ahead of yours.
"  Hello, this is Interviewer, the landlady. Hi, this is Patient. I called about the leak in my ceiling that you haven't fixed yet. Oh, yes. Uhm.. I'm so sorry I haven't had enough time to get over there to fix it. I've been very busy. But now it's leaking all over the place and it- it's gotten very worse. Oh. Uhm.. It didn't sound that bad the last time you called. Well, now it's worse. And my living room is a mess. Oh, no. Uhm.. Okay, well, I have a list and you're on the list but I have-- but there are other problems that are more serious that I had to tend to. But my problem is serious. Mm-hmm. [ph?]wer: Uhm.. So, yeah, like I mentioned, I have a list. Uhm.. And I do all the repairs myself for the whole building. Oh, dear. Okay. I understand that, but now I have a mess in my living room and I have a-- It's-- it-- the floor is a-- is wet and the living room is a mess. I understand that you have a list but I think my problem is serious. It's very serious. Seeing that it's raining outside and now I have a mess in the living room and everything's messy. My couch is ruined. My- my carpet is messed up. I think that's priority. I hear you. It's just I have a lot of other tenants with problems that are ahead of yours. Mm-hmm.", Uhm.. So I don't really know what I can do about your problem right now.
"  Hello, this is Interviewer, the landlady. Hi, this is Patient. I called about the leak in my ceiling that you haven't fixed yet. Oh, yes. Uhm.. I'm so sorry I haven't had enough time to get over there to fix it. I've been very busy. But now it's leaking all over the place and it- it's gotten very worse. Oh. Uhm.. It didn't sound that bad the last time you called. Well, now it's worse. And my living room is a mess. Oh, no. Uhm.. Okay, well, I have a list and you're on the list but I have-- but there are other problems that are more serious that I had to tend to. But my problem is serious. Mm-hmm. [ph?]wer: Uhm.. So, yeah, like I mentioned, I have a list. Uhm.. And I do all the repairs myself for the whole building. Oh, dear. Okay. I understand that, but now I have a mess in my living room and I have a-- It's-- it-- the floor is a-- is wet and the living room is a mess. I understand that you have a list but I think my problem is serious. It's very serious. Seeing that it's raining outside and now I have a mess in the living room and everything's messy. My couch is ruined. My- my carpet is messed up. I think that's priority. I hear you. It's just I have a lot of other tenants with problems that are ahead of yours. Mm-hmm. Uhm.. So I don't really know what I can do about your problem right now. Well, is there a timeframe that you can give me."," It might take me about a week, maybe even two weeks before I'll have time."
"  Hello, this is Interviewer, the landlady. Hi, this is Patient. I called about the leak in my ceiling that you haven't fixed yet. Oh, yes. Uhm.. I'm so sorry I haven't had enough time to get over there to fix it. I've been very busy. But now it's leaking all over the place and it- it's gotten very worse. Oh. Uhm.. It didn't sound that bad the last time you called. Well, now it's worse. And my living room is a mess. Oh, no. Uhm.. Okay, well, I have a list and you're on the list but I have-- but there are other problems that are more serious that I had to tend to. But my problem is serious. Mm-hmm. [ph?]wer: Uhm.. So, yeah, like I mentioned, I have a list. Uhm.. And I do all the repairs myself for the whole building. Oh, dear. Okay. I understand that, but now I have a mess in my living room and I have a-- It's-- it-- the floor is a-- is wet and the living room is a mess. I understand that you have a list but I think my problem is serious. It's very serious. Seeing that it's raining outside and now I have a mess in the living room and everything's messy. My couch is ruined. My- my carpet is messed up. I think that's priority. I hear you. It's just I have a lot of other tenants with problems that are ahead of yours. Mm-hmm. Uhm.. So I don't really know what I can do about your problem right now. Well, is there a timeframe that you can give me. It might take me about a week, maybe even two weeks before I'll have time. Well, can you do something, can you just give me uhm.. something that you can stop the leak with? Anything to fix the-- stop the leak until you can come fix the whole problem?"," Well, I mean, to get, like, a better idea of the situation, what have you done about the problem so far?"
"  Hello, this is Interviewer, the landlady. Hi, this is Patient. I called about the leak in my ceiling that you haven't fixed yet. Oh, yes. Uhm.. I'm so sorry I haven't had enough time to get over there to fix it. I've been very busy. But now it's leaking all over the place and it- it's gotten very worse. Oh. Uhm.. It didn't sound that bad the last time you called. Well, now it's worse. And my living room is a mess. Oh, no. Uhm.. Okay, well, I have a list and you're on the list but I have-- but there are other problems that are more serious that I had to tend to. But my problem is serious. Mm-hmm. [ph?]wer: Uhm.. So, yeah, like I mentioned, I have a list. Uhm.. And I do all the repairs myself for the whole building. Oh, dear. Okay. I understand that, but now I have a mess in my living room and I have a-- It's-- it-- the floor is a-- is wet and the living room is a mess. I understand that you have a list but I think my problem is serious. It's very serious. Seeing that it's raining outside and now I have a mess in the living room and everything's messy. My couch is ruined. My- my carpet is messed up. I think that's priority. I hear you. It's just I have a lot of other tenants with problems that are ahead of yours. Mm-hmm. Uhm.. So I don't really know what I can do about your problem right now. Well, is there a timeframe that you can give me. It might take me about a week, maybe even two weeks before I'll have time. Well, can you do something, can you just give me uhm.. something that you can stop the leak with? Anything to fix the-- stop the leak until you can come fix the whole problem? Well, I mean, to get, like, a better idea of the situation, what have you done about the problem so far? Well, I put some pots and pans to stop the leak from getting all over the carpet.", Mmm. Is that helping?
"  Hello, this is Interviewer, the landlady. Hi, this is Patient. I called about the leak in my ceiling that you haven't fixed yet. Oh, yes. Uhm.. I'm so sorry I haven't had enough time to get over there to fix it. I've been very busy. But now it's leaking all over the place and it- it's gotten very worse. Oh. Uhm.. It didn't sound that bad the last time you called. Well, now it's worse. And my living room is a mess. Oh, no. Uhm.. Okay, well, I have a list and you're on the list but I have-- but there are other problems that are more serious that I had to tend to. But my problem is serious. Mm-hmm. [ph?]wer: Uhm.. So, yeah, like I mentioned, I have a list. Uhm.. And I do all the repairs myself for the whole building. Oh, dear. Okay. I understand that, but now I have a mess in my living room and I have a-- It's-- it-- the floor is a-- is wet and the living room is a mess. I understand that you have a list but I think my problem is serious. It's very serious. Seeing that it's raining outside and now I have a mess in the living room and everything's messy. My couch is ruined. My- my carpet is messed up. I think that's priority. I hear you. It's just I have a lot of other tenants with problems that are ahead of yours. Mm-hmm. Uhm.. So I don't really know what I can do about your problem right now. Well, is there a timeframe that you can give me. It might take me about a week, maybe even two weeks before I'll have time. Well, can you do something, can you just give me uhm.. something that you can stop the leak with? Anything to fix the-- stop the leak until you can come fix the whole problem? Well, I mean, to get, like, a better idea of the situation, what have you done about the problem so far? Well, I put some pots and pans to stop the leak from getting all over the carpet. Mmm. Is that helping? Well, that stopped them getting the carpet wet but it hasn't fixed the leak."," Right. Uhm.. Well, what can you think of that we can possibly do?"
"  Hello, this is Interviewer, the landlady. Hi, this is Patient. I called about the leak in my ceiling that you haven't fixed yet. Oh, yes. Uhm.. I'm so sorry I haven't had enough time to get over there to fix it. I've been very busy. But now it's leaking all over the place and it- it's gotten very worse. Oh. Uhm.. It didn't sound that bad the last time you called. Well, now it's worse. And my living room is a mess. Oh, no. Uhm.. Okay, well, I have a list and you're on the list but I have-- but there are other problems that are more serious that I had to tend to. But my problem is serious. Mm-hmm. [ph?]wer: Uhm.. So, yeah, like I mentioned, I have a list. Uhm.. And I do all the repairs myself for the whole building. Oh, dear. Okay. I understand that, but now I have a mess in my living room and I have a-- It's-- it-- the floor is a-- is wet and the living room is a mess. I understand that you have a list but I think my problem is serious. It's very serious. Seeing that it's raining outside and now I have a mess in the living room and everything's messy. My couch is ruined. My- my carpet is messed up. I think that's priority. I hear you. It's just I have a lot of other tenants with problems that are ahead of yours. Mm-hmm. Uhm.. So I don't really know what I can do about your problem right now. Well, is there a timeframe that you can give me. It might take me about a week, maybe even two weeks before I'll have time. Well, can you do something, can you just give me uhm.. something that you can stop the leak with? Anything to fix the-- stop the leak until you can come fix the whole problem? Well, I mean, to get, like, a better idea of the situation, what have you done about the problem so far? Well, I put some pots and pans to stop the leak from getting all over the carpet. Mmm. Is that helping? Well, that stopped them getting the carpet wet but it hasn't fixed the leak. Right. Uhm.. Well, what can you think of that we can possibly do? I don't know. Maybe you can just temporarily patch the hole?"," Yeah, that sounds feasible, for sure. Uhm.. But it just might take me, like, a few days till I get over there. <laughs> Uhm.. Is there anything that you can do in the meantime?"
