text,target
"  Hi, this is Interviewer, landlord. Hello, Interviewer, this is Patient in- in apartment 212. Uh.. this is my third time, sir, trying to get in touch with you about the leak in the ceiling, and uh.. as we're speaking now it's getting worser. I'm still trying to find out when are you going to come fix it? Uh.. I'm- I'm sorry, I haven't had time to fix it. Uh.. I've been really busy. Yeah, really busy, but, Interviewer, the leak is getting out of hand, and by you being the landlord aren't you responsible for fixing leaks and what's ever wrong with the apartment? Uh.. well, it just didn't sound that bad the last time you called. Well, it- it didn't sound as bad when you accepted the rent check, you accepted that, so I don't understand, sir. You know it seems like you would want to come fix it since I've been on time with the rent, I'm not a problem tenant, you know, and, you know I never have wild parties or give you any trouble, so I don't think it's right, I think it's unfair for you not to come fix the leak, sir. Uh.. well, I- I have a lot of other tenants with problems that are ahead of yours right now. So what you're saying to me is that you- you wouldn't, you won't be able to come fix my leak, is that what you're telling me, sir? Uh.. well, I- I have a list, and you're on the list, there just are other problems that are more serious right now. So if I decided to call an outside contractor or another company to fix it would you reimburse me for the cost? Uh.. well, I think you don't need to call anyone, and, I mean, I'm aware of the problem, and I'll be over as soon as I can. Okay, but the- the leak is getting out of hand. I have a- a bucket up under it, but it's running over, and when I leave to go to work when I get back home it ran over and now the water is everywhere, it's getting out of hand, I need to call somebody, I need help right away, sir. Well, I do all the repairs myself for the whole building. Well, I'll tell you what, the leak is so bad that I can barely walk in my apartment, and my kids is in there, it- it's like we're living in a swimming pool, okay? So to keep us from living in a swimming pool what I'll do, I'll just call somebody from the outside to come in and fix it and then I'll give you the bill, how about that? Uhm.. well, like I said, you don't need to call. I'm aware of the problem, and I'll be over as soon as I can. But, sir, you told me that two days ago, and it has been two days and- and you still haven't came, you-- Well, it may take me about a week, maybe even two weeks, before I'll have time to fix it. Sir, that's too long, Interviewer. Once again, remember now I'm a good tenant, I pay my rent on time and I'm not a problem tenant, so I don't understand."," Okay, well, you know what, I think you convinced me, I'll be right there. All right?"
"  Hi, this is Interviewer, landlord. Hello, Interviewer, this is Patient in- in apartment 212. Uh.. this is my third time, sir, trying to get in touch with you about the leak in the ceiling, and uh.. as we're speaking now it's getting worser. I'm still trying to find out when are you going to come fix it? Uh.. I'm- I'm sorry, I haven't had time to fix it. Uh.. I've been really busy. Yeah, really busy, but, Interviewer, the leak is getting out of hand, and by you being the landlord aren't you responsible for fixing leaks and what's ever wrong with the apartment? Uh.. well, it just didn't sound that bad the last time you called. Well, it- it didn't sound as bad when you accepted the rent check, you accepted that, so I don't understand, sir. You know it seems like you would want to come fix it since I've been on time with the rent, I'm not a problem tenant, you know, and, you know I never have wild parties or give you any trouble, so I don't think it's right, I think it's unfair for you not to come fix the leak, sir. Uh.. well, I- I have a lot of other tenants with problems that are ahead of yours right now. So what you're saying to me is that you- you wouldn't, you won't be able to come fix my leak, is that what you're telling me, sir? Uh.. well, I- I have a list, and you're on the list, there just are other problems that are more serious right now. So if I decided to call an outside contractor or another company to fix it would you reimburse me for the cost? Uh.. well, I think you don't need to call anyone, and, I mean, I'm aware of the problem, and I'll be over as soon as I can. Okay, but the- the leak is getting out of hand. I have a- a bucket up under it, but it's running over, and when I leave to go to work when I get back home it ran over and now the water is everywhere, it's getting out of hand, I need to call somebody, I need help right away, sir. Well, I do all the repairs myself for the whole building. Well, I'll tell you what, the leak is so bad that I can barely walk in my apartment, and my kids is in there, it- it's like we're living in a swimming pool, okay? So to keep us from living in a swimming pool what I'll do, I'll just call somebody from the outside to come in and fix it and then I'll give you the bill, how about that? Uhm.. well, like I said, you don't need to call. I'm aware of the problem, and I'll be over as soon as I can. But, sir, you told me that two days ago, and it has been two days and- and you still haven't came, you-- Well, it may take me about a week, maybe even two weeks, before I'll have time to fix it. Sir, that's too long, Interviewer. Once again, remember now I'm a good tenant, I pay my rent on time and I'm not a problem tenant, so I don't understand. Okay, well, you know what, I think you convinced me, I'll be right there. All right?wer: See you later. You're welcome."," All right, bye."
 ,"  Hi, this is Interviewer, the landlord."
"   Hi, this is Interviewer, the landlord.  Hi, Interviewer.  Uhm.. I've been waiting on you to come back like you said you would, the leak has gotten much worse and I'm really worried because of my fine furniture and my carpets, uhm.. I have Italian rugs and uhm.. they were hand woven and I don't want anything to happen to my carpets and my rugs, this is ridiculous.","  Yeah, I'm really sorry about that, I just haven't had enough time to get over to fix it, I've been very busy."
"   Hi, this is Interviewer, the landlord.  Hi, Interviewer.  Uhm.. I've been waiting on you to come back like you said you would, the leak has gotten much worse and I'm really worried because of my fine furniture and my carpets, uhm.. I have Italian rugs and uhm.. they were hand woven and I don't want anything to happen to my carpets and my rugs, this is ridiculous.  Yeah, I'm really sorry about that, I just haven't had enough time to get over to fix it, I've been very busy.  But we need to rectify this problem because it's only gonna get worse.","  Yeah, no I'm aware of that, but it didn't sound that bad the last time you called."
"   Hi, this is Interviewer, the landlord.  Hi, Interviewer.  Uhm.. I've been waiting on you to come back like you said you would, the leak has gotten much worse and I'm really worried because of my fine furniture and my carpets, uhm.. I have Italian rugs and uhm.. they were hand woven and I don't want anything to happen to my carpets and my rugs, this is ridiculous.  Yeah, I'm really sorry about that, I just haven't had enough time to get over to fix it, I've been very busy.  But we need to rectify this problem because it's only gonna get worse.  Yeah, no I'm aware of that, but it didn't sound that bad the last time you called.  Right, it wasn't that bad, but the problem is that it's growing, it's getting bigger, it's more water coming out.  Before last week it was just a drip, now it's a constant flow.",  Do you have any idea where the water is coming from?
"   Hi, this is Interviewer, the landlord.  Hi, Interviewer.  Uhm.. I've been waiting on you to come back like you said you would, the leak has gotten much worse and I'm really worried because of my fine furniture and my carpets, uhm.. I have Italian rugs and uhm.. they were hand woven and I don't want anything to happen to my carpets and my rugs, this is ridiculous.  Yeah, I'm really sorry about that, I just haven't had enough time to get over to fix it, I've been very busy.  But we need to rectify this problem because it's only gonna get worse.  Yeah, no I'm aware of that, but it didn't sound that bad the last time you called.  Right, it wasn't that bad, but the problem is that it's growing, it's getting bigger, it's more water coming out.  Before last week it was just a drip, now it's a constant flow.  Do you have any idea where the water is coming from?  The roof.",  So…
"   Hi, this is Interviewer, the landlord.  Hi, Interviewer.  Uhm.. I've been waiting on you to come back like you said you would, the leak has gotten much worse and I'm really worried because of my fine furniture and my carpets, uhm.. I have Italian rugs and uhm.. they were hand woven and I don't want anything to happen to my carpets and my rugs, this is ridiculous.  Yeah, I'm really sorry about that, I just haven't had enough time to get over to fix it, I've been very busy.  But we need to rectify this problem because it's only gonna get worse.  Yeah, no I'm aware of that, but it didn't sound that bad the last time you called.  Right, it wasn't that bad, but the problem is that it's growing, it's getting bigger, it's more water coming out.  Before last week it was just a drip, now it's a constant flow.  Do you have any idea where the water is coming from?  The roof.  So…  That's all I know, I'm not a- a roofer.","  Well it could be from the tenants above you, have you spoken to them?"
"   Hi, this is Interviewer, the landlord.  Hi, Interviewer.  Uhm.. I've been waiting on you to come back like you said you would, the leak has gotten much worse and I'm really worried because of my fine furniture and my carpets, uhm.. I have Italian rugs and uhm.. they were hand woven and I don't want anything to happen to my carpets and my rugs, this is ridiculous.  Yeah, I'm really sorry about that, I just haven't had enough time to get over to fix it, I've been very busy.  But we need to rectify this problem because it's only gonna get worse.  Yeah, no I'm aware of that, but it didn't sound that bad the last time you called.  Right, it wasn't that bad, but the problem is that it's growing, it's getting bigger, it's more water coming out.  Before last week it was just a drip, now it's a constant flow.  Do you have any idea where the water is coming from?  The roof.  So…  That's all I know, I'm not a- a roofer.  Well it could be from the tenants above you, have you spoken to them?  No, I have not because everybody is not so nice and so I'd rather talk to you and you speak with the tenants.","  Okay.  Well I'll do that.  The thing is I have you on a list, there are just other problems ahead of yours."
"   Hi, this is Interviewer, the landlord.  Hi, Interviewer.  Uhm.. I've been waiting on you to come back like you said you would, the leak has gotten much worse and I'm really worried because of my fine furniture and my carpets, uhm.. I have Italian rugs and uhm.. they were hand woven and I don't want anything to happen to my carpets and my rugs, this is ridiculous.  Yeah, I'm really sorry about that, I just haven't had enough time to get over to fix it, I've been very busy.  But we need to rectify this problem because it's only gonna get worse.  Yeah, no I'm aware of that, but it didn't sound that bad the last time you called.  Right, it wasn't that bad, but the problem is that it's growing, it's getting bigger, it's more water coming out.  Before last week it was just a drip, now it's a constant flow.  Do you have any idea where the water is coming from?  The roof.  So…  That's all I know, I'm not a- a roofer.  Well it could be from the tenants above you, have you spoken to them?  No, I have not because everybody is not so nice and so I'd rather talk to you and you speak with the tenants.  Okay.  Well I'll do that.  The thing is I have you on a list, there are just other problems ahead of yours.  I don't s- see that any problem could be uh.. more urgent than mine because if my furniture gets damaged, you're gonna be liable because you didn't take care of the leak.",  Well I don't think anything should get damaged since no…
"   Hi, this is Interviewer, the landlord.  Hi, Interviewer.  Uhm.. I've been waiting on you to come back like you said you would, the leak has gotten much worse and I'm really worried because of my fine furniture and my carpets, uhm.. I have Italian rugs and uhm.. they were hand woven and I don't want anything to happen to my carpets and my rugs, this is ridiculous.  Yeah, I'm really sorry about that, I just haven't had enough time to get over to fix it, I've been very busy.  But we need to rectify this problem because it's only gonna get worse.  Yeah, no I'm aware of that, but it didn't sound that bad the last time you called.  Right, it wasn't that bad, but the problem is that it's growing, it's getting bigger, it's more water coming out.  Before last week it was just a drip, now it's a constant flow.  Do you have any idea where the water is coming from?  The roof.  So…  That's all I know, I'm not a- a roofer.  Well it could be from the tenants above you, have you spoken to them?  No, I have not because everybody is not so nice and so I'd rather talk to you and you speak with the tenants.  Okay.  Well I'll do that.  The thing is I have you on a list, there are just other problems ahead of yours.  I don't s- see that any problem could be uh.. more urgent than mine because if my furniture gets damaged, you're gonna be liable because you didn't take care of the leak.  Well I don't think anything should get damaged since no…  We hope not.",  Uh.. what-- have you tried anything to fix it?
"   Hi, this is Interviewer, the landlord.  Hi, Interviewer.  Uhm.. I've been waiting on you to come back like you said you would, the leak has gotten much worse and I'm really worried because of my fine furniture and my carpets, uhm.. I have Italian rugs and uhm.. they were hand woven and I don't want anything to happen to my carpets and my rugs, this is ridiculous.  Yeah, I'm really sorry about that, I just haven't had enough time to get over to fix it, I've been very busy.  But we need to rectify this problem because it's only gonna get worse.  Yeah, no I'm aware of that, but it didn't sound that bad the last time you called.  Right, it wasn't that bad, but the problem is that it's growing, it's getting bigger, it's more water coming out.  Before last week it was just a drip, now it's a constant flow.  Do you have any idea where the water is coming from?  The roof.  So…  That's all I know, I'm not a- a roofer.  Well it could be from the tenants above you, have you spoken to them?  No, I have not because everybody is not so nice and so I'd rather talk to you and you speak with the tenants.  Okay.  Well I'll do that.  The thing is I have you on a list, there are just other problems ahead of yours.  I don't s- see that any problem could be uh.. more urgent than mine because if my furniture gets damaged, you're gonna be liable because you didn't take care of the leak.  Well I don't think anything should get damaged since no…  We hope not.  Uh.. what-- have you tried anything to fix it?  Uh.. once again I'm not a roofer, I'm not a carpenter, I'm a nurse and that's what I do and so when I come home I expect my home to be dry and free of problems especially a leaking roof.","  Okay, well I will definitely get to it, it's just gonna take me a little more time."
"   Hi, this is Interviewer, the landlord.  Hi, Interviewer.  Uhm.. I've been waiting on you to come back like you said you would, the leak has gotten much worse and I'm really worried because of my fine furniture and my carpets, uhm.. I have Italian rugs and uhm.. they were hand woven and I don't want anything to happen to my carpets and my rugs, this is ridiculous.  Yeah, I'm really sorry about that, I just haven't had enough time to get over to fix it, I've been very busy.  But we need to rectify this problem because it's only gonna get worse.  Yeah, no I'm aware of that, but it didn't sound that bad the last time you called.  Right, it wasn't that bad, but the problem is that it's growing, it's getting bigger, it's more water coming out.  Before last week it was just a drip, now it's a constant flow.  Do you have any idea where the water is coming from?  The roof.  So…  That's all I know, I'm not a- a roofer.  Well it could be from the tenants above you, have you spoken to them?  No, I have not because everybody is not so nice and so I'd rather talk to you and you speak with the tenants.  Okay.  Well I'll do that.  The thing is I have you on a list, there are just other problems ahead of yours.  I don't s- see that any problem could be uh.. more urgent than mine because if my furniture gets damaged, you're gonna be liable because you didn't take care of the leak.  Well I don't think anything should get damaged since no…  We hope not.  Uh.. what-- have you tried anything to fix it?  Uh.. once again I'm not a roofer, I'm not a carpenter, I'm a nurse and that's what I do and so when I come home I expect my home to be dry and free of problems especially a leaking roof.  Okay, well I will definitely get to it, it's just gonna take me a little more time.  Okay.  It's all on you.  <laughs>  And when you come I'm gonna bake a- a apple pie.","  Oh, that's really nice of you."
"   Hi, this is Interviewer, the landlord.  Hi, Interviewer.  Uhm.. I've been waiting on you to come back like you said you would, the leak has gotten much worse and I'm really worried because of my fine furniture and my carpets, uhm.. I have Italian rugs and uhm.. they were hand woven and I don't want anything to happen to my carpets and my rugs, this is ridiculous.  Yeah, I'm really sorry about that, I just haven't had enough time to get over to fix it, I've been very busy.  But we need to rectify this problem because it's only gonna get worse.  Yeah, no I'm aware of that, but it didn't sound that bad the last time you called.  Right, it wasn't that bad, but the problem is that it's growing, it's getting bigger, it's more water coming out.  Before last week it was just a drip, now it's a constant flow.  Do you have any idea where the water is coming from?  The roof.  So…  That's all I know, I'm not a- a roofer.  Well it could be from the tenants above you, have you spoken to them?  No, I have not because everybody is not so nice and so I'd rather talk to you and you speak with the tenants.  Okay.  Well I'll do that.  The thing is I have you on a list, there are just other problems ahead of yours.  I don't s- see that any problem could be uh.. more urgent than mine because if my furniture gets damaged, you're gonna be liable because you didn't take care of the leak.  Well I don't think anything should get damaged since no…  We hope not.  Uh.. what-- have you tried anything to fix it?  Uh.. once again I'm not a roofer, I'm not a carpenter, I'm a nurse and that's what I do and so when I come home I expect my home to be dry and free of problems especially a leaking roof.  Okay, well I will definitely get to it, it's just gonna take me a little more time.  Okay.  It's all on you.  <laughs>  And when you come I'm gonna bake a- a apple pie.  Oh, that's really nice of you.  Yeah, and we'll sit down and have apple pie a la mode.","  Sounds really good.  Yeah, it's gonna be a couple more days though."
"   Hi, this is Interviewer, the landlord.  Hi, Interviewer.  Uhm.. I've been waiting on you to come back like you said you would, the leak has gotten much worse and I'm really worried because of my fine furniture and my carpets, uhm.. I have Italian rugs and uhm.. they were hand woven and I don't want anything to happen to my carpets and my rugs, this is ridiculous.  Yeah, I'm really sorry about that, I just haven't had enough time to get over to fix it, I've been very busy.  But we need to rectify this problem because it's only gonna get worse.  Yeah, no I'm aware of that, but it didn't sound that bad the last time you called.  Right, it wasn't that bad, but the problem is that it's growing, it's getting bigger, it's more water coming out.  Before last week it was just a drip, now it's a constant flow.  Do you have any idea where the water is coming from?  The roof.  So…  That's all I know, I'm not a- a roofer.  Well it could be from the tenants above you, have you spoken to them?  No, I have not because everybody is not so nice and so I'd rather talk to you and you speak with the tenants.  Okay.  Well I'll do that.  The thing is I have you on a list, there are just other problems ahead of yours.  I don't s- see that any problem could be uh.. more urgent than mine because if my furniture gets damaged, you're gonna be liable because you didn't take care of the leak.  Well I don't think anything should get damaged since no…  We hope not.  Uh.. what-- have you tried anything to fix it?  Uh.. once again I'm not a roofer, I'm not a carpenter, I'm a nurse and that's what I do and so when I come home I expect my home to be dry and free of problems especially a leaking roof.  Okay, well I will definitely get to it, it's just gonna take me a little more time.  Okay.  It's all on you.  <laughs>  And when you come I'm gonna bake a- a apple pie.  Oh, that's really nice of you.  Yeah, and we'll sit down and have apple pie a la mode.  Sounds really good.  Yeah, it's gonna be a couple more days though.  Okay.  I'll- I'll be here waiting, I'm not going anywhere.", 
 ,"  Hi, this is Interviewer, the landlady."
"   Hi, this is Interviewer, the landlady.  Hi, Interviewer.  This is Patient.  How are you doing today?",  Good.  How are you?
"   Hi, this is Interviewer, the landlady.  Hi, Interviewer.  This is Patient.  How are you doing today?  Good.  How are you?  Good.  I'm calling regarding the leak I spoke to you about a few days ago and you had mentioned when I spoke with you that you were gonna try to come over within the next day or two and-- but I never heard anything back, so I was just calling to check the status of that to find out when you'll be able to take a look at that leak, to have it re- repaired.","  Yes, thank you for calling.  I apologize that I haven't been over to fix it, I've just been so busy."
"   Hi, this is Interviewer, the landlady.  Hi, Interviewer.  This is Patient.  How are you doing today?  Good.  How are you?  Good.  I'm calling regarding the leak I spoke to you about a few days ago and you had mentioned when I spoke with you that you were gonna try to come over within the next day or two and-- but I never heard anything back, so I was just calling to check the status of that to find out when you'll be able to take a look at that leak, to have it re- repaired.  Yes, thank you for calling.  I apologize that I haven't been over to fix it, I've just been so busy.  Okay uhm.. well do you know when you'll be able to come over and take a look at the leak because it's very-- it's getting worse.  Yeah, I'm noticing more damage in the ceiling.",  Is it?
"   Hi, this is Interviewer, the landlady.  Hi, Interviewer.  This is Patient.  How are you doing today?  Good.  How are you?  Good.  I'm calling regarding the leak I spoke to you about a few days ago and you had mentioned when I spoke with you that you were gonna try to come over within the next day or two and-- but I never heard anything back, so I was just calling to check the status of that to find out when you'll be able to take a look at that leak, to have it re- repaired.  Yes, thank you for calling.  I apologize that I haven't been over to fix it, I've just been so busy.  Okay uhm.. well do you know when you'll be able to come over and take a look at the leak because it's very-- it's getting worse.  Yeah, I'm noticing more damage in the ceiling.  Is it?  My thing is I'm afraid that it's gonna spread and get even worse, I'm just afraid that the building could cave in over time, so I just wanna minimize the damage, the damage to the property.",  Okay.
"   Hi, this is Interviewer, the landlady.  Hi, Interviewer.  This is Patient.  How are you doing today?  Good.  How are you?  Good.  I'm calling regarding the leak I spoke to you about a few days ago and you had mentioned when I spoke with you that you were gonna try to come over within the next day or two and-- but I never heard anything back, so I was just calling to check the status of that to find out when you'll be able to take a look at that leak, to have it re- repaired.  Yes, thank you for calling.  I apologize that I haven't been over to fix it, I've just been so busy.  Okay uhm.. well do you know when you'll be able to come over and take a look at the leak because it's very-- it's getting worse.  Yeah, I'm noticing more damage in the ceiling.  Is it?  My thing is I'm afraid that it's gonna spread and get even worse, I'm just afraid that the building could cave in over time, so I just wanna minimize the damage, the damage to the property.  Okay.  So do you have a date and time that we could maybe set up a time to- for you come out and take a look at it To fix it?","  Yeah.  So before we uhm.. do timeline-- so just to make sure I have the status correct, it didn't sound that bad the last time that you called, so can you tell me more about it?"
"   Hi, this is Interviewer, the landlady.  Hi, Interviewer.  This is Patient.  How are you doing today?  Good.  How are you?  Good.  I'm calling regarding the leak I spoke to you about a few days ago and you had mentioned when I spoke with you that you were gonna try to come over within the next day or two and-- but I never heard anything back, so I was just calling to check the status of that to find out when you'll be able to take a look at that leak, to have it re- repaired.  Yes, thank you for calling.  I apologize that I haven't been over to fix it, I've just been so busy.  Okay uhm.. well do you know when you'll be able to come over and take a look at the leak because it's very-- it's getting worse.  Yeah, I'm noticing more damage in the ceiling.  Is it?  My thing is I'm afraid that it's gonna spread and get even worse, I'm just afraid that the building could cave in over time, so I just wanna minimize the damage, the damage to the property.  Okay.  So do you have a date and time that we could maybe set up a time to- for you come out and take a look at it To fix it?  Yeah.  So before we uhm.. do timeline-- so just to make sure I have the status correct, it didn't sound that bad the last time that you called, so can you tell me more about it?  Sure uhm.. well when I spoke with you about four, I think about maybe close to a week ago, it was like just maybe a small leak.  But since then, you know, we've had a- you know, a few says of rain and now I notice that same little leak is spreading.  I have a <inaudible 00:01:45> almost the size of maybe about two of those, what do you call those type of _________ 00:01:51, those recessed lighting, it's gotten in the side of two of those.  Because at first it was maybe the size of a flashlight, it wasn't even that big at first, but now it's", 
"   Hi, this is Interviewer, the landlady.  Hi, Interviewer.  This is Patient.  How are you doing today?  Good.  How are you?  Good.  I'm calling regarding the leak I spoke to you about a few days ago and you had mentioned when I spoke with you that you were gonna try to come over within the next day or two and-- but I never heard anything back, so I was just calling to check the status of that to find out when you'll be able to take a look at that leak, to have it re- repaired.  Yes, thank you for calling.  I apologize that I haven't been over to fix it, I've just been so busy.  Okay uhm.. well do you know when you'll be able to come over and take a look at the leak because it's very-- it's getting worse.  Yeah, I'm noticing more damage in the ceiling.  Is it?  My thing is I'm afraid that it's gonna spread and get even worse, I'm just afraid that the building could cave in over time, so I just wanna minimize the damage, the damage to the property.  Okay.  So do you have a date and time that we could maybe set up a time to- for you come out and take a look at it To fix it?  Yeah.  So before we uhm.. do timeline-- so just to make sure I have the status correct, it didn't sound that bad the last time that you called, so can you tell me more about it?  Sure uhm.. well when I spoke with you about four, I think about maybe close to a week ago, it was like just maybe a small leak.  But since then, you know, we've had a- you know, a few says of rain and now I notice that same little leak is spreading.  I have a <inaudible 00:01:45> almost the size of maybe about two of those, what do you call those type of _________ 00:01:51, those recessed lighting, it's gotten in the side of two of those.  Because at first it was maybe the size of a flashlight, it wasn't even that big at first, but now it's  ",  Okay.
"   Hi, this is Interviewer, the landlady.  Hi, Interviewer.  This is Patient.  How are you doing today?  Good.  How are you?  Good.  I'm calling regarding the leak I spoke to you about a few days ago and you had mentioned when I spoke with you that you were gonna try to come over within the next day or two and-- but I never heard anything back, so I was just calling to check the status of that to find out when you'll be able to take a look at that leak, to have it re- repaired.  Yes, thank you for calling.  I apologize that I haven't been over to fix it, I've just been so busy.  Okay uhm.. well do you know when you'll be able to come over and take a look at the leak because it's very-- it's getting worse.  Yeah, I'm noticing more damage in the ceiling.  Is it?  My thing is I'm afraid that it's gonna spread and get even worse, I'm just afraid that the building could cave in over time, so I just wanna minimize the damage, the damage to the property.  Okay.  So do you have a date and time that we could maybe set up a time to- for you come out and take a look at it To fix it?  Yeah.  So before we uhm.. do timeline-- so just to make sure I have the status correct, it didn't sound that bad the last time that you called, so can you tell me more about it?  Sure uhm.. well when I spoke with you about four, I think about maybe close to a week ago, it was like just maybe a small leak.  But since then, you know, we've had a- you know, a few says of rain and now I notice that same little leak is spreading.  I have a <inaudible 00:01:45> almost the size of maybe about two of those, what do you call those type of _________ 00:01:51, those recessed lighting, it's gotten in the side of two of those.  Because at first it was maybe the size of a flashlight, it wasn't even that big at first, but now it's    Okay.  So I didn't know if you were gonna be able to come over today to take a look at it 'cause like with that rain I don't-- it's not gonna get any better, but I'm just afraid, you know, with my furniture, the damage to the property, you know, my TV is right underneath it.  I'm just afraid it's gonna cause more damage, you know, to my property inside the- the apartment.","  Right, right, yeah."
"   Hi, this is Interviewer, the landlady.  Hi, Interviewer.  This is Patient.  How are you doing today?  Good.  How are you?  Good.  I'm calling regarding the leak I spoke to you about a few days ago and you had mentioned when I spoke with you that you were gonna try to come over within the next day or two and-- but I never heard anything back, so I was just calling to check the status of that to find out when you'll be able to take a look at that leak, to have it re- repaired.  Yes, thank you for calling.  I apologize that I haven't been over to fix it, I've just been so busy.  Okay uhm.. well do you know when you'll be able to come over and take a look at the leak because it's very-- it's getting worse.  Yeah, I'm noticing more damage in the ceiling.  Is it?  My thing is I'm afraid that it's gonna spread and get even worse, I'm just afraid that the building could cave in over time, so I just wanna minimize the damage, the damage to the property.  Okay.  So do you have a date and time that we could maybe set up a time to- for you come out and take a look at it To fix it?  Yeah.  So before we uhm.. do timeline-- so just to make sure I have the status correct, it didn't sound that bad the last time that you called, so can you tell me more about it?  Sure uhm.. well when I spoke with you about four, I think about maybe close to a week ago, it was like just maybe a small leak.  But since then, you know, we've had a- you know, a few says of rain and now I notice that same little leak is spreading.  I have a <inaudible 00:01:45> almost the size of maybe about two of those, what do you call those type of _________ 00:01:51, those recessed lighting, it's gotten in the side of two of those.  Because at first it was maybe the size of a flashlight, it wasn't even that big at first, but now it's    Okay.  So I didn't know if you were gonna be able to come over today to take a look at it 'cause like with that rain I don't-- it's not gonna get any better, but I'm just afraid, you know, with my furniture, the damage to the property, you know, my TV is right underneath it.  I'm just afraid it's gonna cause more damage, you know, to my property inside the- the apartment.  Right, right, yeah.wer:  Yeah, yes, so those are all good questions.","  Yeah, so I uhm.. I do have a list, I have you on my list  uhm.. there's just been, you know, a bunch of other problems too that are have been more serious and I actually do all the repairs myself for the whole building.  Uhm.. so I'm thinking that honestly it might take me about a week, maybe even two weeks before I'll have time to fix it."
"   Hi, this is Interviewer, the landlady.  Hi, Interviewer.  This is Patient.  How are you doing today?  Good.  How are you?  Good.  I'm calling regarding the leak I spoke to you about a few days ago and you had mentioned when I spoke with you that you were gonna try to come over within the next day or two and-- but I never heard anything back, so I was just calling to check the status of that to find out when you'll be able to take a look at that leak, to have it re- repaired.  Yes, thank you for calling.  I apologize that I haven't been over to fix it, I've just been so busy.  Okay uhm.. well do you know when you'll be able to come over and take a look at the leak because it's very-- it's getting worse.  Yeah, I'm noticing more damage in the ceiling.  Is it?  My thing is I'm afraid that it's gonna spread and get even worse, I'm just afraid that the building could cave in over time, so I just wanna minimize the damage, the damage to the property.  Okay.  So do you have a date and time that we could maybe set up a time to- for you come out and take a look at it To fix it?  Yeah.  So before we uhm.. do timeline-- so just to make sure I have the status correct, it didn't sound that bad the last time that you called, so can you tell me more about it?  Sure uhm.. well when I spoke with you about four, I think about maybe close to a week ago, it was like just maybe a small leak.  But since then, you know, we've had a- you know, a few says of rain and now I notice that same little leak is spreading.  I have a <inaudible 00:01:45> almost the size of maybe about two of those, what do you call those type of _________ 00:01:51, those recessed lighting, it's gotten in the side of two of those.  Because at first it was maybe the size of a flashlight, it wasn't even that big at first, but now it's    Okay.  So I didn't know if you were gonna be able to come over today to take a look at it 'cause like with that rain I don't-- it's not gonna get any better, but I'm just afraid, you know, with my furniture, the damage to the property, you know, my TV is right underneath it.  I'm just afraid it's gonna cause more damage, you know, to my property inside the- the apartment.  Right, right, yeah.wer:  Yeah, yes, so those are all good questions.  Yeah, so I uhm.. I do have a list, I have you on my list  uhm.. there's just been, you know, a bunch of other problems too that are have been more serious and I actually do all the repairs myself for the whole building.  Uhm.. so I'm thinking that honestly it might take me about a week, maybe even two weeks before I'll have time to fix it.  Okay, uhm.. that's not-- to me that's not acceptable at all especially for water damage in an…", 
 ," Hi. This is Interviewer, the landlady."
"  Hi. This is Interviewer, the landlady. Hi. This is Patient. I'm in Apartment 172. Uhm.. I put in a work order uhm.. a while ago and they said that uh.. in regards to my uh.. leaky ceiling, they said they'd be here in two days but I haven't had from him and they haven't stopped by.", I'm sorry. I haven't had enough time to get over and fix it. I've been really busy.
"  Hi. This is Interviewer, the landlady. Hi. This is Patient. I'm in Apartment 172. Uhm.. I put in a work order uhm.. a while ago and they said that uh.. in regards to my uh.. leaky ceiling, they said they'd be here in two days but I haven't had from him and they haven't stopped by. I'm sorry. I haven't had enough time to get over and fix it. I've been really busy. I understand, but do you have anybody maybe that can help you? Because the leak is a lot worse now.", Uhm.. no. I do all the repairs myself for the whole building.
"  Hi. This is Interviewer, the landlady. Hi. This is Patient. I'm in Apartment 172. Uhm.. I put in a work order uhm.. a while ago and they said that uh.. in regards to my uh.. leaky ceiling, they said they'd be here in two days but I haven't had from him and they haven't stopped by. I'm sorry. I haven't had enough time to get over and fix it. I've been really busy. I understand, but do you have anybody maybe that can help you? Because the leak is a lot worse now. Uhm.. no. I do all the repairs myself for the whole building. Oh, okay. Well, I'm just kind of looking out for both me and you. Uh.. the leak has gotten worse, and it's going to be more expensive to fix if yo- if it keeps getting left to just leak."," Well, I hadn't realized it was so bad. Uhm.. I don't know what I can do about your problem right now."
"  Hi. This is Interviewer, the landlady. Hi. This is Patient. I'm in Apartment 172. Uhm.. I put in a work order uhm.. a while ago and they said that uh.. in regards to my uh.. leaky ceiling, they said they'd be here in two days but I haven't had from him and they haven't stopped by. I'm sorry. I haven't had enough time to get over and fix it. I've been really busy. I understand, but do you have anybody maybe that can help you? Because the leak is a lot worse now. Uhm.. no. I do all the repairs myself for the whole building. Oh, okay. Well, I'm just kind of looking out for both me and you. Uh.. the leak has gotten worse, and it's going to be more expensive to fix if yo- if it keeps getting left to just leak. Well, I hadn't realized it was so bad. Uhm.. I don't know what I can do about your problem right now. Uhm.. well, I- I would recommend maybe asking for help or something because, like I said, it's getting pretty bad.", Hmm. Uhm.. it didn't sound that bad the last time you called.
